_row_id,item_ranking_row_id,piece_order,piece_id,piece_img,raw_json
352,71,2,4352,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png,"{""pieceId"":4352,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png""}"
353,71,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
354,71,4,2411,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png,"{""pieceId"":2411,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png""}"
355,71,5,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
356,72,1,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
357,72,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
358,72,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
359,72,4,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
360,72,5,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
361,73,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
362,73,2,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
363,73,3,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
364,73,4,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
365,73,5,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
366,74,1,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
367,74,2,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
368,74,3,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
369,74,4,4335,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_taric.png,"{""pieceId"":4335,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_taric.png""}"
370,74,5,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
371,75,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
372,75,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
373,75,3,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
374,75,4,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
375,75,5,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
376,76,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
377,76,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
378,76,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
379,76,4,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
380,76,5,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
381,77,1,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
382,77,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
383,77,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
384,77,4,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
385,77,5,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
386,78,1,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
387,78,2,4339,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_seraphine.png,"{""pieceId"":4339,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_seraphine.png""}"
388,78,3,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
389,78,4,1410,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_caitlyn.png,"{""pieceId"":1410,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_caitlyn.png""}"
390,78,5,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
391,79,1,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
392,79,2,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
393,79,3,5282,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_mel.png,"{""pieceId"":5282,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_mel.png""}"
394,79,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
395,79,5,4345,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png,"{""pieceId"":4345,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png""}"
396,80,1,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
397,80,2,2404,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png,"{""pieceId"":2404,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png""}"
398,80,3,4350,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png,"{""pieceId"":4350,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png""}"
399,80,4,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
400,80,5,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
401,81,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
402,81,2,3327,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_loris.png,"{""pieceId"":3327,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_loris.png""}"
403,81,3,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
404,81,4,4352,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png,"{""pieceId"":4352,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png""}"
405,81,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
406,82,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
407,82,2,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
408,82,3,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
409,82,4,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
410,82,5,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
411,83,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
412,83,2,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
413,83,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
414,83,4,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
415,83,5,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
416,84,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
417,84,2,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
418,84,3,4333,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png,"{""pieceId"":4333,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png""}"
419,84,4,5273,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_volibear.png,"{""pieceId"":5273,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_volibear.png""}"
420,84,5,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
421,85,1,4345,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png,"{""pieceId"":4345,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png""}"
422,85,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
423,85,3,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
424,85,4,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
425,85,5,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
426,86,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
427,86,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
428,86,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
429,86,4,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
430,86,5,4333,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png,"{""pieceId"":4333,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png""}"
431,87,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
432,87,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
433,87,3,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
434,87,4,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
435,87,5,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
436,88,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
437,88,2,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
438,88,3,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
439,88,4,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
440,88,5,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
441,89,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
442,89,2,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
443,89,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
444,89,4,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
445,89,5,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
446,90,1,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
447,90,2,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
448,90,3,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
449,90,4,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
450,90,5,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
451,91,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
452,91,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
453,91,3,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
454,91,4,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
455,91,5,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
456,92,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
457,92,2,2411,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png,"{""pieceId"":2411,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png""}"
458,92,3,1410,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_caitlyn.png,"{""pieceId"":1410,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_caitlyn.png""}"
459,92,4,1406,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kogmaw.png,"{""pieceId"":1406,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kogmaw.png""}"
460,92,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
461,93,1,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
462,93,2,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
463,93,3,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
464,93,4,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
465,93,5,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
466,94,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
467,94,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
468,94,3,4348,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kaisa.png,"{""pieceId"":4348,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kaisa.png""}"
